docente_id,docente_nome,docente_campus,artigo_titulo,artigo_ano,artigo_autores,artigo_total_autores,nome_citacao_primeiro_autor,artigo_grande_area,artigo_area,artigo_sub_area,artigo_relevante,artigo_doi
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Percepção Ambiental no Distrito de Taquaruçu, Município de Palmas (TO): a relação dos moradores com as transformações da paisagem ao longo da história local",2010,Vanesa Rios Milagres | Eliane Marques Souza | Lucas Barbosa e Souza,3,"MILAGRES, Vanesa Rios",OUTROS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Percepção das Paisagens do Distrito Taquaruçu: ouvindo a comunidade local sobre a representabilidade, agradabilidade e desagradabilidade de suas paisagens.",2009,Vanesa Rios Milagres,1,"MILAGRES, Vanesa Rios",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Ensaio Sobre a Paisagem e o Turismo: uma viagem além das disciplinas,2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",CIENCIAS_HUMANAS,,,SIM,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Qualidade da Água e Doenças Relacionadas ao Saneamento Ambiental Inadequado (DRSAI): uma Abordagem Perceptiva com os Moradores do Distrito Taquaruçu, Palmas (TO)",2012,Vanesa Rios Milagres | Doris Aleida Villamizar Sayago,2,"MILAGRES, Vanesa Rios",OUTROS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Obsevando la Comunidad Local y su Involucramiento con el Turismo: un abordaje perceptivo sobre el paisaje del distrito Taquaruçu, Palmas-TO, Brasil.",2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Contribuições da Pós-Graduação Stricto Sensu em Turismo para o Desenvolvimento Sustentável: Brasil 1998-2013.,2013,Vanesa Rios Milagres | Doris Sayago,2,"MILAGRES, Vanesa Rios",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Contribuição Docente/Discente nos Programas de PósGraduação Stricto Sensu na Área Turismo para a Sustentabilidade: Desafios para o Século XXI,2014,Vanesa Rios Milagres | Doris Sayago,2,"MILAGRES, Vanesa Rios",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Planejamento Operacional da Gastronomia como Fator de Valorização da Identidade Regional no Brasil,2014,Vanesa Rios Milagres | Rejane da Silva Oliveira Costa | Sérgio Barbosa Gomes,3,"MILAGRES, Vanesa Rios",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,A Sustentabilidade na Pós-Graduação Brasileira em Turismo: desafios para o século XXI.,2015,Vanesa Rios Milagres,1,"MILAGRES, Vanesa Rios",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Observando a comunidade local sobre o envolvimento com o turismo: uma abordagem perceptiva sobre as paisagens do Distrito Taquaruçu, Palmas-TO, Brasil",2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Ensaio sobre a paisagem e o turismo: uma viagem além das disciplinas,2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Observando a comunidade local sobre o envolvimento com o turismo: uma abordagem perceptiva sobre as paisagens do Distrito Taquaruçu, Palmas-TO, Brasil",2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Percepção Ambiental no Distrito de Taquaruçu, Município de Palmas (TO): a relação dos moradores com as transformações da paisagem ao longo da história local",2010,Vanesa Rios Milagres | Eliane M. Souza | Lucas Barbosa e Souza,3,"MILAGRES, Vanesa Rios",,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,Ensaio sobre a paisagem e o turismo: uma viagem além das disciplinas,2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Observando a comunidade local sobre o envolvimento com o turismo: uma abordagem perceptiva sobre as paisagens do Distrito Taquaruçu, Palmas-TO, Brasil",2012,Vanesa Rios Milagres | Lucas Barbosa e Souza,2,"MILAGRES, Vanesa Rios",,,,NAO,
6022,Vanesa Rios Milagres,Campus Riacho Fundo,"Percepção Ambiental no Distrito de Taquaruçu, Município de Palmas (TO): a relação dos moradores com as transformações da paisagem ao longo da história local",2010,Vanesa Rios Milagres | Eliane M. Souza | Lucas Barbosa e Souza,3,"MILAGRES, Vanesa Rios",,,,NAO,
6023,Diego Pizarro,Campus Brasília,My Social Book: instrumento social e virtual de coleta de dados para pesquisas em dança,2016,Diego Pizarro | Ana Carolina Albuquerque Costa,2,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,10.19123/eixo.v5i1.317
6023,Diego Pizarro,Campus Brasília,A Peles Comunitárias do Dançarino Contemporâneo,2017,Diego Pizarro,1,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,
6023,Diego Pizarro,Campus Brasília,Dinâmicas somáticas da voz na anatomia experiencial do método Body-Mind Centering(TM),2018,Diego Pizarro | Nayara Brito,2,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Teatro,NAO,10.9771/r.v1i30.25063
6023,Diego Pizarro,Campus Brasília,A Somática e as Artes da Cena: fricções da experiência e sua influência no Ensino Superior e na Cultura Contemporânea - Parte II,2019,"GREBLER, MARIA ALBERTINA SILVA | Diego Pizarro",2,"GREBLER, MARIA ALBERTINA SILVA",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,10.9771/r.v1i32.33437
6023,Diego Pizarro,Campus Brasília,A Somática e as Artes da Cena: fricções da experiência e sua influência no ensino superior e na cultura contemporânea - parte I,2018,"GREBLER, MARIA ALBERTINA SILVA | Diego Pizarro",2,"GREBLER, MARIA ALBERTINA SILVA",LINGUISTICA_LETRAS_E_ARTES,,Artes Cênicas,NAO,10.9771/r.v1i31.28986
6023,Diego Pizarro,Campus Brasília,Introduction to somatics in Brazil,2020,Ciane Fernandes | Diego Pizarro | Melina Scialom,3,"FERNANDES, Ciane.",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,10.1386/jdsp_00009_2
6023,Diego Pizarro,Campus Brasília,"Love, Empathy and Compassion: sources of the embodiment processes",2022,Diego Pizarro,1,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Somática,NAO,
6023,Diego Pizarro,Campus Brasília,Somática e Prática como Pesquisa em Dança,2022,Ciane Fernandes | Melina Scialom | Diego Pizarro,3,"FERNANDES, C.",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,10.58786/rbed.v1i2.55319
6023,Diego Pizarro,Campus Brasília,Somatics and Practice as Research in Dance,2022,Ciane Fernandes | Melina Scialom | Diego Pizarro,3,"FERNANDES, C.",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,10.58786/rbed.v1i2.56190
6023,Diego Pizarro,Campus Brasília,Towards an embodied spirituality: Laban?s principles in the expanded field of environmental performance,2023,Ciane Fernandes | Melina Scialom | Diego Pizarro,3,"FERNANDES, C.",,,,NAO,10.1386/dmas_00043_1
6023,Diego Pizarro,Campus Brasília,CorpoEstuário: Dance and Somatics as Research in Brackish Waters,2023,Diego Pizarro,1,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Dança,NAO,10.29877/PA_PER
6023,Diego Pizarro,Campus Brasília,Editorial Somática da Voz: conhecimento corporalizado na experiência integrada voz-movimento,2024,Diego Pizarro | Sulian Vieira Pacheco,2,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Artes Cênicas,NAO,10.26512/vozcen.v5i01.55046
6023,Diego Pizarro,Campus Brasília,Corpos Estelares e Falsos Brilhantes: procedimentos somático-vocais na composição em dança,2024,Diego Pizarro,1,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Artes Cênicas,NAO,10.26512/vozcen.v5i02.54590
6023,Diego Pizarro,Campus Brasília,"Editorial Somática da Voz 2: corporalizando voz, movimento, som e toque no ensinoaprendizagem e nos processos de composição cênica",2024,Diego Pizarro | Sulian Vieira Pacheco,2,"PIZARRO, D.",LINGUISTICA_LETRAS_E_ARTES,,Artes Cênicas,NAO,10.26512/vozcen.v5i02.56546
6023,Diego Pizarro,Campus Brasília,Por uma Escrita Vaga: contemplação e (re)generação,2025,Ciane Fernandes | Debora Dodd Macedo | Diego Pizarro | Eduardo A. R. Santana | Melina Scialom,5,"FERNANDES, C.",LINGUISTICA_LETRAS_E_ARTES,,Artes Cênicas,NAO,10.1590/2237-2660138511vs01
6023,Diego Pizarro,Campus Brasília,For a Vague Writing: contemplation and (re)generation,2025,"FERNANDES, CIANE | DODD, DEBORAH | Diego Pizarro | SANTANA, EDUARDO AUGUSTO ROSA | SCIALOM, MELINA",5,"FERNANDES, CIANE",,,,NAO,10.1590/2237-2660138511vs02
6023,Diego Pizarro,Campus Brasília,"A reflection on Somatics, its relationship with dance and its development in Brazil",2020,Maria Albertina Silva Grebler | Diego Pizarro,2,GREBLER. M.A.S,LINGUISTICA_LETRAS_E_ARTES,,Dança,SIM,10.1386/jdsp_00010_1
6024,Mateus Gianni Fonseca,Reitoria,A aprendizagem significativa e a mediação por meio da zona de desenvolvimento proximal como estratégias de ensino,2009,Mateus Gianni Fonseca | Edvaldo Alves de Souza,2,"FONSECA, Mateus Gianni",CIENCIAS_HUMANAS,,Educação Matemática,NAO,
6024,Mateus Gianni Fonseca,Reitoria,Avaliação Ativa Do Processo De Ensino-Aprendizagem Da Matemática: Uma Experiência Produtiva,2014,Mateus Gianni Fonseca,1,"FONSECA, Mateus Gianni",CIENCIAS_HUMANAS,,Educação Matemática,NAO,
6024,Mateus Gianni Fonseca,Reitoria,A Matemática inserida naturalmente no contexto sócio-laboral: um caso de Etnomatemática,2015,Mateus Gianni Fonseca | Francisco Régis Ferreira Lopes,2,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.5007/1981-1322.2015v10n1p150
6024,Mateus Gianni Fonseca,Reitoria,O Tratamento Quantitativo e sua Potencialidade para a Construção   de Testes Psicométricos em Pesquisas de Educação Matemática,2015,Mateus Gianni Fonseca | Cleyton Hércules Gontijo | Juliana Campos Sabino de Souza,3,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,
6024,Mateus Gianni Fonseca,Reitoria,Reflexões sobre o processo de aprendizagem para o século XXI: um relato de experiência a partir das aulas de Estatística de um curso técnico em Segurança do Trabalho,2018,Juliana Campos Sabino de Souza | Mateus Gianni Fonseca,2,"SOUZA, J. C. S.",CIENCIAS_HUMANAS,,,NAO,10.21723/riaee.nesp1.v13.2018.11455
6024,Mateus Gianni Fonseca,Reitoria,Pense e ação: quando a representação ilustrativa contribui para a formação/revisão conceitual de elementos da matemática básica,2018,Mateus Gianni Fonseca | Juliana Campos Sabino de Souza | Caroline Barbosa Farias Mourão | Paulo Henrique Sales Wanderley,4,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.5965/2357724X06102018225
6024,Mateus Gianni Fonseca,Reitoria,"Operações aritméticas, Observar, Conjecturar, Demonstrar",2019,Mateus Gianni Fonseca,1,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,
6024,Mateus Gianni Fonseca,Reitoria,"As ciências humanas são ciências? Sendo ou não, como legitimar pesquisas em educação?",2019,Mateus Gianni Fonseca,1,"FONSECA, Mateus Gianni",CIENCIAS_HUMANAS,,,NAO,
6024,Mateus Gianni Fonseca,Reitoria,Estimulando o Pensamento Crítico e Criativo em Matemática a partir da 'Forca Numérica' e o Princípio Fundamental da Contagem,2018,Mateus Gianni Fonseca | Cleyton Hércules Gontijo | Matheus Delaine Teixeira Zanetti,3,"FONSECA, Mateus Gianni",CIENCIAS_HUMANAS,,pensamento crítico e criativo em matemática,NAO,
6024,Mateus Gianni Fonseca,Reitoria,"More than playing, creating:the contribuitions of game development in the mathematics teaching-learning process",2019,Juliana Campos Sabino de Souza | Mateus Gianni Fonseca,2,"SOUZA, J. C. S.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,
6024,Mateus Gianni Fonseca,Reitoria,Pensamento crítico e criativo em Matemática em diretrizes curriculares nacionais,2020,Mateus Gianni Fonseca | Cleyton Hércules Gontijo,2,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,SIM,10.14393/ER-v27n3a2020-8
6024,Mateus Gianni Fonseca,Reitoria,O lugar do pensamento crítico e criativo na formação de professores que ensinam matemática,2020,Cleyton Hércules Gontijo | Mateus Gianni Fonseca,2,"GONTIJO, C. H.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.5335/rbecm.v3i3.11834
6024,Mateus Gianni Fonseca,Reitoria,Promovendo a criatividade em matemática em sala de aula por meio de feedbacks,2021,Wescley Well Vicente Bezerra | Cleyton Hércules Gontijo | Mateus Gianni Fonseca,3,"BEZERRA, W. W. V.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.17648/acta.scientiae.6213
6024,Mateus Gianni Fonseca,Reitoria,"Stimulating high school student creativity, motivation, and mathematics performance with classes based on creativity techniques (Estímulo à criatividade, à motivação e ao desempenho em matemática de estudantes do ensino médio a partir de aulas baseadas em técnicas de criatividade)",2022,Mateus Gianni Fonseca | Cleyton Hércules Gontijo,2,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,SIM,10.17648/acta.scientiae.6522
6024,Mateus Gianni Fonseca,Reitoria,Criatividade em matemática: alguns elementos históricos na constituição do campo de pesquisa e de intervenção pedagógica,2021,Cleyton Hércules Gontijo | Mateus Gianni Fonseca | alexandre tolentino de carvalho | Wescley Well Vicente Bezerra,4,"GONTIJO, C. H.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.26846/rencima.v12n5a20
6024,Mateus Gianni Fonseca,Reitoria,OFICINAS DE PENSAMENTO CRÍTICO E CRIATIVO NA FORMAÇÃO DOCENTE EM MATEMÁTICA: UMA EXPERIÊNCIA COM ESTUDANTES DO PIBID,2022,"Gontijo, Cleyton Hércules | Mateus Gianni Fonseca",2,"Gontijo, Cleyton Hércules",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.37618/PARADIGMA.1011-2251.2022.p318-341.id1174
6024,Mateus Gianni Fonseca,Reitoria,Pensamento crítico e criativo em matemática a partir da aprendizagem dialógica e investigativa,2022,Mateus Gianni Fonseca | Leandro Marcondes de Oliveira Pires | Raquel Dörr | Matheus Delaine Teixeira Zanetti | Cleyton Hércules Gontijo,5,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.33871/22385800.2022.11.24.356-375
6024,Mateus Gianni Fonseca,Reitoria,Fatores associados ao sucesso profissional do professor de matemática da rede pública do Distrito Federal,2022,Mateus Santana dos Reis | Pedro Carvalho Brom | Mateus Gianni Fonseca,3,"REIS, M. S.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.46312/pem.v15i37.12993
6024,Mateus Gianni Fonseca,Reitoria,Research in the Field of Creativity in Mathematics: Directions and Perspectives on the International Scene (A Pesquisa no Campo da Criatividade em Matemática: rumos e perspectivas no cenário internacional),2023,Cleyton Hércules Gontijo | Mateus Gianni Fonseca | alexandre tolentino de carvalho | Wescley Well Vicente Bezerra,4,"GONTIJO, C. H.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.17648/acta.scientiae.7233
6024,Mateus Gianni Fonseca,Reitoria,Pensamento crítico e criativo no ensino de probabilidade nos anos iniciais do ensino fundamental,2023,alexandre tolentino de carvalho | Cleyton Hércules Gontijo | Mateus Gianni Fonseca,3,"CARVALHO, A. T.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.1590/S1678-4634202349250774por
6024,Mateus Gianni Fonseca,Reitoria,Letramento em Avaliação para professores em formação inicial do Instituto Federal de Brasília - IFB,2022,Marcella Nascimento Fernandes | Aliny Victoria Lima de Souza | Mateus Gianni Fonseca,3,"FERNANDES, M. N.",CIENCIAS_HUMANAS,,,NAO,
6024,Mateus Gianni Fonseca,Reitoria,Critical and creative thinking in mathematics: assessment rubrics,2023,Mateus Gianni Fonseca | Cleyton Hércules Gontijo | alexandre tolentino de carvalho,3,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.20396/zet.v31i00.8672149
6024,Mateus Gianni Fonseca,Reitoria,Collective mathematical creativity: the role of mediation towards shared creativity,2023,alexandre tolentino de carvalho | Cleyton Hércules Gontijo | Mateus Gianni Fonseca,3,"CARVALHO, A. T.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.20396/zet.v31i00.8672128
6024,Mateus Gianni Fonseca,Reitoria,Relações Entre A Criatividade Em Matemática E O Desempenho Escolar De Estudantes Do 2° Ano Do Ensino Médio,2023,Carlos Alberto Ferreira Rodrigues Júnior | Mateus Gianni Fonseca,2,"RODRIGUES JUNIOR, C. A. F.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.46312/pem.v16i44.18350
6024,Mateus Gianni Fonseca,Reitoria,Apresentação - Pensamento criativo/criatividade em matemática,2023,"Gontijo, Cleyton Hércules | Mateus Gianni Fonseca | VERTUAN, RODOLFO EDUARDO",3,"Gontijo, Cleyton Hércules",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.20396/zet.v31i00.8675484
6024,Mateus Gianni Fonseca,Reitoria,APRESENTAÇÃO: 1º ENCONTRO DE MENTALIDADES MATEMÁTICAS,2024,"CARVALHO, HENRIQUE MARINS DE | COSTA, LILIANA MANUELA GASPAR CERVEIRA DA | Mateus Gianni Fonseca",3,"CARVALHO, HENRIQUE MARINS DE",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.36732/riep.v6i2.441
6024,Mateus Gianni Fonseca,Reitoria,DESENVOLVIMENTO DO PENSAMENTO CRÍTICO E CRIATIVO EM MATEMÁTICA,2024,"Mateus Gianni Fonseca | Gontijo, Cleyton Hércules",2,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.36732/riep.v6i2.430
6024,Mateus Gianni Fonseca,Reitoria,RELAÇÕES ENTRE ANSIEDADE EM MATEMÁTICA E CRIATIVIDADE EM MATEMÁTICA DE ESTUDANTES DO ENSINO MÉDIO,2024,Lucas Faria de Carvalho Pereira | Mateus Gianni Fonseca | Pedro Carvalho Brom,3,"PEREIRA, L. F. C.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.5007/1981-1322.2024.e100416estudantes
6024,Mateus Gianni Fonseca,Reitoria,Clube de leitura de popularização da matemática para o engajamento de estudantes do ensino médio em matemática,2024,Gabriella Mariana Rodrigues Pinto | Mateus Gianni Fonseca,2,"PINTO, G. M. R.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.33532/revemop.e2024031
6024,Mateus Gianni Fonseca,Reitoria,POTENCIALIDADES DA ATIVIDADE ?ADIVINHE O NÚMERO? PARA O ESTÍMULO AO PENSAMENTO CRÍTICO E CRIATIVO EM MATEMÁTICA DE ESTUDANTES DO 9º ANO DO ENSINO FUNDAMENTAL,2025,Mateus Gianni Fonseca | Everton Francisco Ferreira Santiago | Leandro Carvalho Nogueira | Pedro Carvalho Brom,4,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.34179/revisem.v10i1.19559
6024,Mateus Gianni Fonseca,Reitoria,Mathematical Creativity Tests for Basic Education: analysis in the field of Arithmetic and their potentialities (Testes de Criatividade em Matemática para a Educação Básica: análise de itens no campo aritmético e suas potencialidades),2025,Giulia Albuquerque de Oliveira | Mateus Gianni Fonseca | Cleyton Hércules Gontijo,3,"OLIVEIRA, G. A.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.46551/emd.v9n17a14
6024,Mateus Gianni Fonseca,Reitoria,Tecnologias Digitais e pensamento crítico e criativo em Matemática: um ensaio sobre inovações pedagógicas na Educação Profissional e Tecnológica,2025,"FONSECA, DANILO GONÇALVES DA | Mateus Gianni Fonseca",2,"FONSECA, DANILO GONÇALVES DA",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.54033/cadpedv22n7-228
6024,Mateus Gianni Fonseca,Reitoria,A aprendizagem criativa à luz da EPT: potencialidades dessa inovação pedagógica na formação de professores pedagogos,2025,"ALMEIDA, TAIANE SILVA | Mateus Gianni Fonseca",2,"ALMEIDA, TAIANE SILVA",CIENCIAS_HUMANAS,,Educação Profissional e Tecnológica,NAO,10.54033/cadpedv22n7-236
6024,Mateus Gianni Fonseca,Reitoria,O Lesson Study na Formação de Futuros Professores: uma aproximação com a perspectiva do trabalho como princípio educativoLesson Study in the Training of Future Teachers: an approach to the perspective of work as an educational principleEl estudio de clases en la formación de futuros docentes: una aproximación a la perspectiva del trabajo como principio educativo,2025,Mateus Gianni Fonseca,1,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,10.37001/gm4z4t95
6024,Mateus Gianni Fonseca,Reitoria,Pensamento crítico e criativo em matemática: uma abordagem a partir de problemas fechados e problemas abertos,2021,Mateus Gianni Fonseca | Cleyton Hércules Gontijo,2,"FONSECA, Mateus Gianni",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,SIM,10.46312/pem.v14i34.12515
6025,Ana Luiza De França Sá,Campus Riacho Fundo,Rompendo com a massificação das práticas de ensino- um olhar esperançoso para os educandos com autismo,2014,Virgínia Silva | Roseane Paulo Cunha | Ana Bárbara Nascimento | Silvia Ester Orrú | Ana Luiza de França Sá,5,"SILVA, V.",CIENCIAS_HUMANAS,,,NAO,
6025,Ana Luiza De França Sá,Campus Riacho Fundo,Os desafios da metodologia qualitativa nas pesquisas em psicologia e educação,2017,Ana Luiza de França Sá | Marília dos Santos Bezerra,2,"SÁ, A. L. F.",CIENCIAS_HUMANAS,,,SIM,
