docente_id,docente_nome,docente_campus,nome_projeto,natureza,situacao,ano_inicio,ano_fim,descricao,papel,total_integrantes,integrantes
6180,Maxem Luiz De Araújo,Campus Brasília,Uso de Geotecnologias no Ensino de Geografia,EXTENSAO,CONCLUIDO,2024,2025,"O curso de extensão Uso de Geotecnologias no Ensino de Geografia é uma das ações do projeto de extensão Geotecnologias no Ensino de Geografia, desenvolvido pelo Instituto Federal de Brasília (IFB). Com carga horária total de 30 horas, o curso de extensão tem como objetivo compartilhar e discutir propostas de aulas com o uso de geotecnologias no ensino de Geografia. Essas propostas foram elaboradas tanto por docentes do IFB quanto por discentes do Mestrado Profissional em Ensino de Geografia em Rede Nacional (PROFGEO/IFB).",Colaborador,6,Maxem Luiz de Araújo | Sandro Nunues de Oliveira | Leandro Cavalcanti Reis | Eder Alonso Castro | Alex Jones Simões Lima | Alcineia Pereira do Nascimento
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,"Estudos visando a síntese de polímeros e óleos lubrificantes a base de óleo de mamona. Edital n 060/2014-RFIB, de 10 de novembro de 2014 - Processo IFB 23162.513189/2014-52.",EXTENSAO,EM_ANDAMENTO,2015,,"O projeto visa o envolvimento da comunidade do DF em ações para um melhor esclarecimento sobre o desenvolvimento sustentável a partir da síntese e caracterização de polímeros e óleos lubrificantes derivados de fontes renováveis, tais como, óleos vegetais.",Coordenador,2,Eduardo Ulisses Xavier Péres | Jefferson Saraiva de Oliveira
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,"Estudo da Epoxidação do Óleo de Mamona e seus derivados; uso como Matéria-Prima para Produção de Polímeros e seus Aditivos. Edital Nº 039/2015 RIFB, de 11 de Novembro de 2015",PESQUISA,CONCLUIDO,2016,2017,"O projeto visa epoxidar duplas ligações presentes nas cadeias alquílicas de óleos vegetais, em específico, o óleo de mamona e o ácido graxo do óleo de mamona e dessa forma irá ser produzido materiais diferentes. Além desse aspecto também será estudado as possíveis aplicações dos materiais produzidos.",Coordenador,2,Eduardo Ulisses Xavier Péres | Jefferson Saraiva de Oliveira
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,Produção de Fertilizantes a partir da Modificação de  Óleos Vegetais Residuais Domiciliar e Comercial,PESQUISA,EM_ANDAMENTO,2023,,Síntese de novos materiais a partir de fontes renováveis utilizando os princípios da &quot;Química Verde&quot;.,Coordenador,1,Eduardo Ulisses Xavier Péres
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,PRODUÇÃO DE UMA COMPOSTEIRA:  IMPLEMENTAÇÃO E DIVULGAÇÃO DA IDEIA DE GESTÃO DE CADEIA REVERSA PARA MATERIAIS COM POTENCIAL POLUIDOR  PARCERIA INSTITUTO FEDERAL E COMUNIDADE.,EXTENSAO,EM_ANDAMENTO,2024,,Produção de composteira para utilizar os resíduos produzidos no IFB - Campus Taguatinga com o intuito de gerar adubo a ser utilizado no próprio Campus.,Coordenador,1,Eduardo Ulisses Xavier Péres
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,SÍNTESE DE BIOPOLÍMEROS E BIOCOMPÓSITOS A PARTIR DE ÓLEOS VEGETAIS,PESQUISA,CONCLUIDO,2024,2025,"O presente trabalho pretende utilizar a ideia da Química Verde para produzir polímeros ecompósitos que possuem a característica de serem biodegradáveis. Como matriz do compósito será utilizado um  polímero produzido a partir do óleo de mamona e seus derivados. É conhecido que o óleo de mamona é uma matéria-prima muito versátil e capaz de gerar diversos materiais por  transformações. Isso se deve a sua estrutura química, onde há um grupo hidroxila ligado ao carbono 12 de sua cadeia alquílica e uma dupla ligação entre os carbonos 9 e 10, possibilitando o mesmo de ser material de partida, sem a necessidade de mudanças na sua estrutura. Diante disso, é possível a produção de materiais poliméricos conhecidos como Eco Friendly ou ecologicamente corretos. Nesse sentido, deseja-se inserir no polímero produzido a partir do óleo de mamona e seus derivados carvão vegetal e mineral, que atuarão como reforços, para produção dos compósitos. Como se trata da inserção de carvão como reforço, o material continuará com sua característica biodegradável.",Coordenador,1,Eduardo Ulisses Xavier Péres
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,Síntese de Biolubrificantes a partir de Fontes Renováveis Utilizando Princípios da Química Verde,PESQUISA,EM_ANDAMENTO,2018,,"Projeto de Iniciação Científica 2018/2019 - Modalidade PIBIC (Ensino Superior).&#10;Projeto voltado para a produção de lubrificantes utilizando óleos vegetais (óleo de mamona) utilizado os princípios da Química Verde, isto é, produção de novos materiais em rotas sintéticas que sejam eficientes e não produza resíduos tóxicos e catálise sem a utilização de metais tóxicos.",Coordenador,3,Eduardo Ulisses Xavier Péres | Jefferson Saraiva de Oliveira | Paulo Anselmo Ziani Suarez
6181,Eduardo Ulisses Xavier Péres,Campus Taguatinga,Síntese de nanopartículas magnéticas e posterior modificação de suas superfícies,PESQUISA,EM_ANDAMENTO,2018,,"Projeto de Iniciação Científica 2018/2019 - Modalidade PIBIC - Ensino Médio&#10;Projeto visa a síntese de nanopartículas magnéticas de ferrita e posterior modificação de sua superfície pela adição de moléculas anfifílicas, gerando um material que possua características liposolúveis.",Coordenador,3,Eduardo Ulisses Xavier Péres | Jefferson Saraiva de Oliveira | Paulo Anselmo Ziani Suarez
6182,Mariana Carolina Barbosa Rêgo,Campus Brasília,"Estudo dos potenciais para o desenvolvimento do terroir vitivinícola do Distrito Federal: fatores ambientais, humanos e perspectivas de sustentabilidade",PESQUISA,EM_ANDAMENTO,2023,,"O projeto tem como objetivo geral identificar potenciais para o desenvolvimento do terroir vitivinícola do Distrito Federal, considerando ativos territoriais, identidade e fatores de sustentabilidade.",Colaborador,5,Mariana Carolina Barbosa Rêgo | Rafael Lavrador Sant'Anna | Leonardo da Silva Cury | Shana Sabbado Flores | Priscila Silva Esteves
6182,Mariana Carolina Barbosa Rêgo,Campus Brasília,Criação de material didático e ambiente virtual,ENSINO,CONCLUIDO,2022,2023,"Buscando facilitar o desenvolvimento dos temas relacionados à Formação Geral que apresentam discussões introdutórias sobre as temáticas abordadas nas provas do Enade, que geralmente são interligadas a questões do nosso cotidiano, e temas específicos, a proposta desse projeto é realizar atividades de revisão dos conteúdos ministrados ao longo do curso e que serão cobrados na prova do ENADE, seja por meio de videoaulas, material bibliográfico, atendimentos, exercícios, simulados, entre outros, que irão auxiliar os estudantes nos estudos e preparação para a prova.",Colaborador,12,Mariana Carolina Barbosa Rêgo | Luciano Pereira da Silva | Alexandre Laval Silva | Flávia Furtado Rainha Silveira | Bibiani Borges Dias | Eduardo Dias Leite | André Luiz Dias | Carlos Ferreira Wanderley | Fabiana Carvalho da Silva Bispo | Jaqueline Thomazine Brocchi | Ailton Bispo dos Santos Junior | Alexandre Souto Ferraz
6182,Mariana Carolina Barbosa Rêgo,Campus Brasília,Portfólio de Pesquisa e Inovação,ENSINO,CONCLUIDO,2019,2020,"O projeto de estruturação do Portfólio P&I pode ser compreendido como um Project Based Learning ? PBL, com intuito de complementar ao ensino em sala de aula. O objetivo geral do projeto foi desenvolver um produto (portfólio digital), por meio da prática profissional dos estudantes, que possa ser utilizado pela Pró-Reitoria de Pesquisa e Inovação para a promoção e publicização dos projetos, programas e produtos desenvolvidos por servidores e pelos próprios estudantes. No portfólio seriam incluídos os projetos de pesquisa e inovação desenvolvidos dentro do IFB em todas as áreas de conhecimento. No processo de explorar e se envolver com a questão, os alunos desenvolveram conteúdo e habilidades que são necessários para a construção do produto, ou seja, colocando em prática os conhecimentos adquiridos em seu curso. O projeto de estruturação do Portfólio P&I permitiu que os alunos tivessem contato com um problema prático, que vai além da sala de aula, possibilitando que eles atuassem em conjunto para o atendimento de uma demanda externa. Atuaram no projeto alunos de cursos ligados à tecnologia da informação e comunicação, sistemas, tecnologias e redes, bem como alunos de gestão. Dessa maneira os alunos trouxeram sua bagagem de conhecimento como aporte ao projeto, desenvolvendo dentro dele novos conhecimentos.",Coordenador,8,Mariana Carolina Barbosa Rêgo | Wander Guilherme Mendes Moraes | Fábio Henrique Monteiro Oliveira | Álef Henrique Claudino dos Santos | Anelise Costa dos Santos | Gustavo William Pego de Oliveira | Lais Alves Corrêa | Mariana Ferreira Dutra
6183,Fernanda Keley Silva Pereira Navarro,Campus Taguatinga,Trilha ecológica escolar: SemeANDO  Cerrados uma proposta de interação e troca de saberes com ênfase nas belezas do bioma Cerrado e na sustentabilidade,EXTENSAO,EM_ANDAMENTO,2025,,,Coordenador,13,"Fernanda Keley Silva Pereira Navarro | Rodrigo Diana Navarro | DUTRA, RODRIGO MARCIEL SOARES | Amélia Pena de Faria Sousa | Letícia Helena Pereira do Rosário | Eryc de Oliveira Leão | Martaneres Lopes Gondim Silva | Cristiane Batista Salgado | Isac Castro Caldeira | Clausius Weskley Mendes Oliveira | Letícia Martins Uchôa | Ana Katharina Pereira Navarro | Millena Ferreira Coelho"
6183,Fernanda Keley Silva Pereira Navarro,Campus Taguatinga,Flor de Lótus: a busca da autopercepção e do empoderamento feminino em cada pétala.,EXTENSAO,EM_ANDAMENTO,2025,,,Coordenador,4,Fernanda Keley Silva Pereira Navarro | Amélia Pena de Faria Sousa | Amanda Luiza Nogueira Sousa | Letícia Helena Pereira do Rosário
6185,Adriana Barbosa De Souza,Campus Estrutural,METODOLOGIA DE ENSINO-APRENDIZAGEM BASEADA NO USO INTERATIVO DE  FIGURAS DINÂMICAS NO AMBIENTE VIRTUAL GEOGEBRA,PESQUISA,CONCLUIDO,2018,2019,"Este projeto desenvolve uma metodologia inovadora de ensino aprendizagem de conteúdos matemáticos através do uso do GEOGEBRA. A pesquisa  estabelece o conceito de ?figura&#10;dinâmica? em ambientes virtuais de aprendizagem, discutir a viabilidade metodológica da exploração de figuras dinâmicas no processo de ensino aprendizagem e investigar a proficiência da aprendizagem gerada por meio do uso de uma metodologia ativa.",Colaborador,2,Adriana Barbosa de Souza | Magno Alves de Oliveira
6185,Adriana Barbosa De Souza,Campus Estrutural,PROCESSOS ESTOCÁSTICOS NA TEORIA DA RUÍNA,PESQUISA,CONCLUIDO,2019,2022,"O Projeto tem como objetivo pesquisar, investigar e descrever os principais processos estocásticos e as suas distribuições que envolvem o problema de determinar as propriedades e definição da probabilidade de ruína ou a probabilidade de sobrevivência em um modelo clássico de uma seguradora do ramo não vida, deseja-se também estudar  generalizações deste modelos  envolvendo distribuições estáveis e transfomada de laplace",Coordenador,2,Adriana Barbosa de Souza | Wembesom Mendes Soares
6185,Adriana Barbosa De Souza,Campus Estrutural,KIT DE ENSINO DE ÁLGEBRA E NOÇÕES DE GEOMETRIA PARA ESTUDANTES COM DEFICIÊNCIA VISUALeficiência visual,DESENVOLVIMENTO,EM_ANDAMENTO,2020,,Produção de Material didático para o processo de ensino e aprendizagem de álgebra e geometria para estudantes com deficiência visual.,Coordenador,1,Adriana Barbosa de Souza
6185,Adriana Barbosa De Souza,Campus Estrutural,METODOLOGIAS ATIVAS E TIC?s: CONCEPÇÃO DE SEQUÊNCIAS E MATERIAIS DIDÁTICOS APOIADORES DO ITINERÁRIO MATEMÁTICO DO ENSINO MÉDIO,PESQUISA,DESATIVADO,2020,,Projeto que visa usar os princípios das metodologias ativas e algumas tecnologias educacionais para elaborar sequências didáticas que viabilizem o cumprimento do itinerário matemático da BNCC no Novo Ensino Médio,Colaborador,3,Adriana Barbosa de Souza | Wembesom Mendes Soares | Évelyn Helena Nunes Silva
6185,Adriana Barbosa De Souza,Campus Estrutural,"Projeto PINCEL : Programa de Incentivo ao Esporte, Cultura e Lazer Discente Movimente - se - Rodas de Conversas",EXTENSAO,CONCLUIDO,2019,2019,"O Projeto Rodas de Conversar tem o objetivo de criar um diálogo entre os estudantes do curso de licenciatura em matemática e a Comunidade do Estrutural sobre temas tais como: Saúde Mental, Preconceitos e Questões de Gêneros.",Coordenador,2,Adriana Barbosa de Souza | Kamila Stefane da Silva Cruz
6185,Adriana Barbosa De Souza,Campus Estrutural,Processos Estocásticos Envolvidos na teoria da ruína,PESQUISA,CONCLUIDO,2019,2020,O projeto tem por objetivo pesquisar sobre as distribuições do processo clássico da teoria da Ruína.,Coordenador,3,Adriana Barbosa de Souza | Thais Miranda dos Sandos | Laís Andrade Silva
6185,Adriana Barbosa De Souza,Campus Estrutural,Metodologia de ensino-aprendizagem baseada no uso interativo de figuras dinâmicas no ambiente virtual Geogebra aplicada a estudantes da Licenciatura em Matemática do IFB,PESQUISA,CONCLUIDO,2019,2020,"Projeto de Iniciação Científica com o Objetivo geral  de desenvolver uma metodologia de ensino aprendizagem interativa de conteúdos matemáticos, baseada na manipulação orientada de figuras dinâmicas no ambiente virtual Geogebra, para estudantes da Licenciatura em Matemática",Coordenador,3,Adriana Barbosa de Souza | Magno Alves de Oliveira | Mateus Cardoso Mota
